Year,Season,Koppen climate classification,Climate,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (C),Air temperature (F),Ta_h (C),Ta_h (F),Ta_m (C),Ta_l (C),Ta_l (F),Operative temperature (C),Operative temperature (F),Radiant temperature (C),Radiant temperature (F),Globe temperature (C),Globe temperature (F),Tg_h (C),Tg_h (F),Tg_m (C),Tg_m (F),Tg_l (C),Tg_l (F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Outdoor monthly air temperature (C),Outdoor monthly air temperature (F),Thermal preference
1996.0,Summer,9.0,5.0,25.0,4.0,2.0,1.0,0.0,13.189256388091055,0.0,3.0,1.0,1.0,0.0,2.0,1.7,59.0,30.83,0.47,1.2,1.2,1.257274,1.2,1.3192139999999999,29.6,85.3,24.569257999999998,76.22371899999999,29.6,23.450124,74.207647,29.9,85.8,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,30.1,86.2,22.970135,73.34141899999999,55.0,0.0,11.470175,0.1,19.82,27.0,80.6,1
1994.0,Autumn,14.0,18.0,3.0,2.0,1.0,1.0,0.0,35.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.62,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,23.2,73.8,24.569257999999998,76.22371899999999,23.2,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,27.0,0.0,11.470175,0.8476799999999999,34.932351000000004,17.446745999999997,63.383538,2
1996.0,Winter,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,5.0,24.99,0.78,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.4,74.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,23.4,74.2,24.375785999999998,75.874689,22.970135,73.34141899999999,23.1,0.0,11.470175,0.04,7.87,16.0,61.0,2
2011.0,Spring,4.0,4.0,9.0,2.0,3.0,1.0,0.0,25.0,2.0,0.0,1.0,1.0,2.0,4.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.38,1.2,1.194218,1.257274,1.264003,1.3192139999999999,23.4,74.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,38.7,2.0,0.0,0.34,66.93,41.1,105.9,3
1994.0,Autumn,14.0,18.0,3.0,2.0,1.0,1.0,0.0,45.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.8,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,25.6,78.1,24.569257999999998,76.22371899999999,25.6,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,28.5,0.0,11.470175,0.8476799999999999,34.932351000000004,17.446745999999997,63.383538,3
2012.0,Spring,3.0,16.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,1.0,-1.0,1.0,1.0,2.0,0.0,0.8,19.0,28.23,0.72,1.0,1.194218,1.257274,1.264003,1.3192139999999999,27.0,80.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,27.8,82.0,24.375785999999998,75.874689,22.970135,73.34141899999999,43.0,0.0,11.470175,0.14,27.56,30.4,86.7,1
2016.0,Winter,7.0,7.0,0.0,5.0,3.0,2.0,1.0,90.0,1.0,0.0,1.0,1.0,0.0,5.0,-0.4,9.0,24.5,1.11,1.0,1.194218,1.257274,1.264003,1.3192139999999999,21.6,70.8,22.7,72.9,21.5,20.5,68.9,21.6,70.9,21.6,70.9,21.6,70.9,22.2,72.0,21.6,70.9,22.970135,73.34141899999999,42.7,0.0,0.0,0.06,11.15,12.8,55.0,2
2011.0,Winter,4.0,4.0,9.0,1.0,1.0,1.0,0.0,22.0,2.0,-3.0,1.0,1.0,0.0,4.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.57,1.2,1.194218,1.257274,1.264003,1.3192139999999999,25.2,77.4,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,33.0,3.0,1.0,0.26,51.18,25.5,77.9,1
2012.0,Winter,11.0,1.0,27.0,2.0,2.0,1.0,0.0,13.189256388091055,0.0,-0.3,0.0,1.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.67,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,18.8,65.9,18.8,65.9,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,40.6,0.0,11.470175,0.8476799999999999,34.932351000000004,9.6,49.4,2
2010.0,Autumn,7.0,7.0,2.0,2.0,1.0,1.0,0.0,37.0,2.0,-1.0,1.0,1.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.74,1.4,1.194218,1.257274,1.264003,1.3192139999999999,23.1,73.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,66.6,0.0,11.470175,0.1,19.69,23.0,73.4,2
1998.0,Autumn,9.0,5.0,19.0,3.0,2.0,1.0,1.0,13.189256388091055,2.0,-1.0,1.0,1.0,1.0,0.0,0.6,13.0,29.29,0.84,1.7,1.194218,1.257274,1.264003,1.3192139999999999,21.2,70.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,25.9,78.6,22.2,71.9,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,55.7,1.0,-2.0,0.11,21.65,13.7,56.7,1
2007.0,Winter,0.0,15.0,14.0,4.0,2.0,1.0,0.0,25.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.2,0.9,1.194218,1.257274,1.264003,1.3192139999999999,31.0,87.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,31.2,88.2,24.375785999999998,75.874689,22.970135,73.34141899999999,73.0,3.0,11.470175,0.2,39.37,27.5,81.5,2
1993.0,Summer,6.0,3.0,17.0,0.0,2.0,1.0,0.0,23.0,1.0,-2.0,1.0,1.0,0.0,0.0,-0.55,11.32,24.85,0.52,0.89,1.194218,1.257274,1.264003,1.3192139999999999,26.6,79.9,24.569257999999998,76.22371899999999,26.6,23.450124,74.207647,26.7,80.1,26.8,80.3,26.8,80.2,24.79673,76.631297,26.8,80.2,22.970135,73.34141899999999,58.8,0.0,11.470175,0.25,48.61,17.446745999999997,63.383538,1
2012.0,Winter,11.0,1.0,27.0,2.0,2.0,1.0,0.0,13.189256388091055,0.0,0.1,1.0,1.0,2.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.75,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,20.0,68.0,20.0,68.0,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,35.9,0.0,11.470175,0.8476799999999999,34.932351000000004,9.6,49.4,2
1996.0,Summer,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,0.1,5.0,25.66,0.72,1.3,1.194218,1.257274,1.264003,1.3192139999999999,23.4,74.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.6,72.7,24.375785999999998,75.874689,22.9,73.2,51.9,0.0,11.470175,0.01,1.97,4.0,39.0,2
2009.0,Winter,3.0,16.0,16.0,4.0,2.0,1.0,0.0,38.0,1.0,-2.0,1.0,1.0,2.0,3.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,35.0,95.0,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,59.0,2.0,0.0,0.3,58.8,38.1,100.6,2
2012.0,Summer,12.0,9.0,9.0,2.0,3.0,1.0,0.0,25.0,1.0,2.0,0.0,1.0,2.0,4.0,3.0,99.0,33.87,0.53,1.1,1.194218,1.257274,1.264003,1.3192139999999999,36.3,97.3,36.3,97.3,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,36.4,97.5,24.375785999999998,75.874689,22.970135,73.34141899999999,42.8,0.0,11.470175,0.33,64.96,30.9,87.6,1
2011.0,Spring,15.0,8.0,4.0,1.0,1.0,1.0,1.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,23.5,74.2,23.9,75.0,23.5,23.0,73.4,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,21.3,3.0,1.0,0.1,20.34,14.0,57.2,2
1995.0,Summer,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,-1.0,1.0,1.0,0.0,0.0,-0.4,8.0,23.7,0.68,1.3,1.194218,1.257274,1.264003,1.3192139999999999,21.8,71.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,21.5,70.7,24.375785999999998,75.874689,21.8,71.2,47.1,0.0,11.470175,0.02,3.94,4.0,39.0,1
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,-2.0,0.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.03,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,21.3,70.3,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,21.5,70.7,24.375785999999998,75.874689,21.4,70.5,43.0,0.0,11.470175,0.05,9.84,4.0,39.0,1
2012.0,Autumn,3.0,16.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,2.0,0.0,1.0,1.0,1.0,0.0,0.2,5.0,25.98,0.63,1.0,1.194218,1.257274,1.264003,1.3192139999999999,25.4,77.7,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,25.8,78.4,24.375785999999998,75.874689,22.970135,73.34141899999999,54.0,0.0,11.470175,0.11,21.65,29.7,85.5,2
1995.0,Winter,9.0,5.0,26.0,2.0,2.0,1.0,1.0,13.189256388091055,0.0,3.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.3,1.194218,1.257274,1.264003,1.3192139999999999,22.8,73.0,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.1,71.8,24.375785999999998,75.874689,20.6,69.1,26.6,0.0,11.470175,0.04,7.87,4.0,39.0,3
2012.0,Spring,3.0,16.0,9.0,2.0,3.0,1.0,0.0,13.189256388091055,1.0,-1.0,1.0,1.0,2.0,0.0,0.8,19.0,27.49,0.7,1.0,1.194218,1.257274,1.264003,1.3192139999999999,28.2,82.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,27.1,80.8,24.375785999999998,75.874689,22.970135,73.34141899999999,40.0,0.0,11.470175,0.02,3.94,30.4,86.7,2
1995.0,Summer,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,0.6,13.0,27.51,0.72,1.3,1.194218,1.257274,1.264003,1.3192139999999999,25.4,77.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,25.4,77.7,24.375785999999998,75.874689,22.970135,73.34141899999999,33.4,0.0,11.470175,0.03,6.07,16.0,61.0,2
2009.0,Autumn,15.0,8.0,22.0,5.0,3.0,3.0,0.0,78.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.54,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,25.0,77.0,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,13.0,55.0,1
1996.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,0.0,0.0,1.0,0.0,0.0,0.1,5.0,25.78,0.85,1.3,1.194218,1.257274,1.264003,1.3192139999999999,22.3,72.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.3,72.2,24.375785999999998,75.874689,22.970135,73.34141899999999,34.5,0.0,11.470175,0.04,7.87,16.0,61.0,1
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,2.0,1.0,1.0,0.0,0.0,-0.4,8.0,24.01,0.87,1.2,1.194218,1.257274,1.264003,1.3192139999999999,21.0,69.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,21.4,70.5,24.375785999999998,75.874689,21.7,71.1,32.3,0.0,11.470175,0.03,5.91,4.0,39.0,3
1987.0,Summer,11.0,2.0,27.0,2.0,1.0,1.0,0.0,13.189256388091055,2.0,0.0,1.0,1.0,0.0,3.0,-0.4,8.4,23.14,0.26,1.4,1.194218,1.257274,1.264003,1.3192139999999999,23.3,74.0,23.5,74.2,23.2,23.4,74.0,23.5,74.2,23.6,74.4,23.5,74.2,23.6,74.4,23.4,74.2,23.4,74.1,66.7,0.0,11.470175,0.09,17.72,17.446745999999997,63.383538,2
2005.0,Autumn,7.0,7.0,4.0,3.0,2.0,1.0,0.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,5.0,0.6,14.0,25.18,0.31,1.2,1.194218,1.257274,1.264003,1.3192139999999999,28.7,83.7,28.8,83.8,28.8,28.6,83.5,24.504233,76.105627,30.4,86.8,24.621170000000003,76.316978,29.4,84.9,29.4,84.9,29.3,84.7,55.4,0.0,11.470175,0.6,118.77,24.0,75.0,1
2015.0,Summer,9.0,5.0,26.0,4.0,2.0,1.0,1.0,40.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.63,1.0,1.194218,1.257274,1.264003,1.3192139999999999,22.8,73.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,67.8,0.0,0.0,0.8476799999999999,34.932351000000004,18.1,64.7,3
2012.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,-0.4,8.0,23.78,0.5,1.2,1.194218,1.257274,1.264003,1.3192139999999999,22.9,73.2,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,23.2,73.8,23.4,74.1,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,67.7,0.0,11.470175,0.08,15.42,18.3,64.9,1
1996.0,Winter,2.0,13.0,27.0,1.0,2.0,1.0,0.0,17.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.27,1.2,1.194218,1.257274,1.264003,1.3192139999999999,24.496357999999997,76.09054,24.9,76.8,24.220964000000002,23.450124,74.207647,24.7,76.5,24.602735,76.283592,24.6,76.3,24.6,76.3,24.375785999999998,75.874689,22.970135,73.34141899999999,79.9,0.0,11.470175,0.8476799999999999,34.932351000000004,17.446745999999997,63.383538,3
1994.0,Winter,14.0,18.0,3.0,2.0,1.0,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.46,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,23.6,74.5,24.569257999999998,76.22371899999999,23.6,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,19.8,0.0,11.470175,0.8476799999999999,34.932351000000004,17.446745999999997,63.383538,2
1993.0,Summer,6.0,3.0,17.0,0.0,2.0,1.0,0.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0,1.59,55.96,34.68,0.98,1.88,1.194218,1.257274,1.264003,1.3192139999999999,26.6,79.9,24.569257999999998,76.22371899999999,26.6,23.450124,74.207647,26.6,79.9,26.6,79.9,26.6,79.9,24.79673,76.631297,26.6,79.9,22.970135,73.34141899999999,53.2,0.0,11.470175,0.08,15.43,17.446745999999997,63.383538,3
2014.0,Summer,6.0,3.0,11.0,4.0,2.0,1.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.65,1.2,1.194218,1.257274,1.264003,1.3192139999999999,29.5,85.1,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,30.2,86.4,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,56.0,0.0,11.470175,0.27,53.1,31.9,89.3,2
2005.0,Winter,7.0,7.0,4.0,1.0,3.0,3.0,0.0,13.189256388091055,0.0,-1.0,0.0,1.0,0.0,5.0,-2.1,81.0,17.7,0.66,1.2,1.194218,1.257274,1.264003,1.3192139999999999,15.6,60.1,15.9,60.6,15.6,15.4,59.7,24.504233,76.105627,16.2,61.2,24.621170000000003,76.316978,16.4,61.5,16.3,61.3,15.9,60.6,52.8,0.0,11.470175,0.11,21.65,15.0,59.0,1
1992.0,Winter,3.0,16.0,0.0,2.0,1.0,1.0,0.0,46.0,1.0,-0.7,1.0,1.0,2.0,5.0,0.24,6.23,25.65,0.4,1.64,1.0,2.0,2.0,1.6,23.5,74.3,23.4,74.1,23.5,23.6,74.4,23.6,74.5,23.8,74.8,23.6,74.5,23.7,74.6,23.6,74.6,23.6,74.4,47.0,0.0,11.470175,0.1,19.69,17.446745999999997,63.383538,1
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,0.0,1.0,1.0,0.0,0.0,0.6,14.0,28.51,1.03,1.4,1.194218,1.257274,1.264003,1.3192139999999999,23.1,73.6,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,23.7,74.7,24.375785999999998,75.874689,24.3,75.8,23.6,0.0,11.470175,0.04,7.87,16.0,61.0,2
1997.0,Autumn,4.0,4.0,0.0,2.0,1.0,1.0,0.0,48.0,0.0,0.5,0.0,0.0,3.0,5.0,-0.42,8.61,23.99,0.79,1.12,1.116838488,1.116838488,1.116838488,1.116838488,22.8,73.0,22.9,73.2,22.9,22.6,72.7,22.9,73.2,23.0,73.4,22.9,73.2,23.0,73.5,22.9,73.3,22.6,72.7,48.9,0.0,11.470175,0.2,40.29,17.446745999999997,63.383538,2
2012.0,Summer,4.0,4.0,9.0,2.0,3.0,1.0,0.0,55.0,1.0,0.0,1.0,1.0,2.0,5.0,1.5,51.0,30.83,0.49,1.4,1.194218,1.257274,1.264003,1.3192139999999999,29.0,84.2,29.0,84.2,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,29.2,84.6,24.375785999999998,75.874689,22.970135,73.34141899999999,78.8,0.0,11.470175,0.37,71.85,29.5,85.1,3
1996.0,Summer,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,1.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.1,1.194218,1.257274,1.264003,1.3192139999999999,24.9,76.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.9,76.8,24.375785999999998,75.874689,23.2,73.8,44.4,0.0,11.470175,0.04,8.2,16.0,61.0,3
2010.0,Summer,7.0,7.0,0.0,2.0,3.0,2.0,1.0,55.0,2.0,0.0,1.0,1.0,3.0,0.0,-0.1,5.0,24.68,0.43,1.4,1.194218,1.257274,1.264003,1.3192139999999999,23.7,74.6,24.569257999999998,76.22371899999999,23.7,23.450124,74.207647,23.6,74.5,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,23.6,74.5,22.970135,73.34141899999999,53.1,0.0,11.470175,0.12,23.62,22.0,72.0,2
2010.0,Summer,10.0,17.0,27.0,2.0,3.0,3.0,0.0,13.189256388091055,0.0,0.16300883968656754,1.0,1.0,0.0,3.5,1.0862311565319105,20.962094284773425,25.769629000000002,0.675876,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,24.1,75.4,24.1,75.4,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.8476799999999999,34.932351000000004,17.1,62.7,1
2012.0,Summer,12.0,9.0,9.0,2.0,1.0,1.0,0.0,25.0,1.0,0.0,1.0,1.0,1.0,6.0,0.4,9.0,27.13,0.79,1.3,1.194218,1.257274,1.264003,1.3192139999999999,23.6,74.5,23.6,74.5,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.1,75.4,24.375785999999998,75.874689,22.970135,73.34141899999999,53.4,0.0,11.470175,0.06,11.81,30.9,87.6,2
1994.0,Winter,6.0,3.0,17.0,0.0,2.0,1.0,0.0,25.0,2.0,0.0,1.0,1.0,0.0,0.0,0.67,14.48,27.12,1.14,1.88,1.194218,1.257274,1.264003,1.3192139999999999,23.3,73.9,24.569257999999998,76.22371899999999,23.3,23.450124,74.207647,23.0,73.4,22.7,72.9,22.9,73.2,24.79673,76.631297,22.9,73.2,22.970135,73.34141899999999,18.0,0.0,11.470175,1.62,318.79,17.446745999999997,63.383538,2
1994.0,Winter,6.0,3.0,17.0,0.0,2.0,1.0,0.0,16.0,1.0,-3.0,1.0,1.0,0.0,0.0,-3.0,99.12,11.0,1.25,0.65,1.194218,1.257274,1.264003,1.3192139999999999,11.6,52.9,24.569257999999998,76.22371899999999,11.6,23.450124,74.207647,11.6,52.9,11.6,52.9,11.6,52.9,24.79673,76.631297,11.6,52.9,22.970135,73.34141899999999,61.8,0.0,11.470175,1.13,222.6,17.446745999999997,63.383538,1
1995.0,Winter,9.0,5.0,26.0,2.0,1.0,1.0,1.0,13.189256388091055,0.0,2.0,1.0,1.0,0.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.45,1.3,1.194218,1.257274,1.264003,1.3192139999999999,24.496357999999997,76.09054,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,22.5,72.4,24.375785999999998,75.874689,22.0,71.6,22.5,0.0,11.470175,0.8476799999999999,34.932351000000004,16.0,61.0,3
1994.0,Autumn,8.0,12.0,26.0,1.0,2.0,1.0,0.0,20.0,2.0,0.0,1.0,1.0,0.0,0.0,-1.41,46.23,21.01,0.94,1.0,1.194218,1.257274,1.264003,1.3192139999999999,19.5,67.1,24.569257999999998,76.22371899999999,19.5,23.450124,74.207647,19.6,67.2,19.6,67.3,19.6,67.3,24.79673,76.631297,19.6,67.3,22.970135,73.34141899999999,54.9,0.0,11.470175,0.22,42.75,17.446745999999997,63.383538,2
2010.0,Summer,7.0,7.0,0.0,2.0,3.0,1.0,1.0,35.0,2.0,1.0,1.0,1.0,1.0,0.0,0.1,5.0,25.6,0.68,1.1,1.194218,1.257274,1.264003,1.3192139999999999,24.4,75.8,24.569257999999998,76.22371899999999,24.4,23.450124,74.207647,24.4,75.9,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.4,75.9,22.970135,73.34141899999999,59.0,0.0,11.470175,0.09,17.72,22.0,72.0,2
2011.0,Spring,14.0,18.0,26.0,1.0,2.0,1.0,0.0,13.189256388091055,2.0,3.0,1.0,1.0,0.0,0.0,-1.8,66.0,19.4,0.4,1.2,1.194218,1.257274,1.264003,1.3192139999999999,20.3,68.5,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,20.1,68.2,19.9,67.8,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,54.5,0.0,11.470175,0.13,25.59,7.3,45.1,1
2009.0,Autumn,15.0,8.0,4.0,4.0,2.0,1.0,0.0,55.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,1.32,1.206626,1.194218,1.257274,1.264003,1.3192139999999999,18.8,65.8,24.569257999999998,76.22371899999999,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,24.79673,76.631297,24.375785999999998,75.874689,22.970135,73.34141899999999,46.5,3.0,0.0,0.05,9.84,10.5,50.9,1
2003.0,Summer,10.0,17.0,27.0,2.0,2.0,1.0,1.0,13.189256388091055,2.0,1.0,1.0,0.0,2.0,0.0,1.0862311565319105,20.962094284773425,25.769629000000002,0.63,1.3,1.194218,1.257274,1.264003,1.3192139999999999,24.2,75.6,24.2,75.6,24.220964000000002,23.450124,74.207647,23.8,74.8,24.602735,76.283592,24.621170000000003,76.316978,23.9,75.0,24.375785999999998,75.874689,22.970135,73.34141899999999,47.548293,0.0,11.470175,0.01,0.98,16.1,61.0,3
2012.0,Summer,4.0,4.0,9.0,2.0,3.0,1.0,0.0,35.0,2.0,0.0,1.0,1.0,1.0,4.0,0.4,8.0,24.7,0.42,1.1,1.194218,1.257274,1.264003,1.3192139999999999,28.8,83.8,28.8,83.8,24.220964000000002,23.450124,74.207647,24.504233,76.105627,24.602735,76.283592,24.621170000000003,76.316978,28.8,83.8,24.375785999999998,75.874689,22.970135,73.34141899999999,77.7,0.0,11.470175,1.44,283.46,29.5,85.1,3
